targetId,diseaseId,diseaseName,score
ENSG00000003400,MONDO_0007254,breast cancer,0.02452844090847997
ENSG00000003400,EFO_0001378,multiple myeloma,0.023675843794666085
ENSG00000003400,EFO_0003060,non-small cell lung carcinoma,0.020796245852364816
ENSG00000003400,MONDO_0005575,colorectal cancer,0.020583544684522975
ENSG00000003400,EFO_0005140,autoimmune disease,0.01902786425787291
ENSG00000003400,EFO_0000676,psoriasis,0.01847899273423509
ENSG00000003400,EFO_0000519,glioblastoma multiforme,0.017739833024865686
ENSG00000003400,EFO_1000796,adrenal cortex carcinoma,0.014783194187388075
ENSG00000003400,EFO_1000044,pancreatic adenocarcinoma,0.014783194187388075
ENSG00000003400,EFO_1000172,cervical squamous cell carcinoma,0.014783194187388075
ENSG00000003400,EFO_0006544,bladder transitional cell carcinoma,0.014783194187388075
ENSG00000003400,MONDO_0008315,prostate cancer,0.013764385721307242
ENSG00000003400,HP_0002725,Systemic lupus erythematosus,0.013525596070752625
ENSG00000003400,EFO_0007527,tropical spastic paraparesis,0.013304874768649264
ENSG00000003400,MONDO_0008840,ataxia telangiectasia,0.013038777273276278
ENSG00000003400,EFO_1001486,primary biliary cirrhosis,0.012822367736144237
ENSG00000003400,MONDO_0007763,nonpapillary renal cell carcinoma,0.012565715059279862
ENSG00000003400,MONDO_0008170,ovarian cancer,0.012196135204595159
ENSG00000003400,EFO_0000403,diffuse large B-cell lymphoma,0.012011345277252809
ENSG00000003400,MONDO_0019170,polyarteritis nodosa,0.011087395640541052
ENSG00000003400,EFO_0005221,cholangiocarcinoma,0.010348235931171651
ENSG00000003400,EFO_1001950,colon carcinoma,0.010122381575531
ENSG00000003400,MONDO_0018899,posterior cortical atrophy,0.00997865607648695
ENSG00000003400,EFO_0000224,acute promyelocytic leukemia,0.009609076221802246
ENSG00000003400,EFO_1000068,Acute Leukemia,0.009609076221802246
ENSG00000003400,MONDO_0004975,Alzheimer disease,0.009496149043981921
ENSG00000003400,EFO_0005922,esophageal squamous cell carcinoma,0.009403754080310744
ENSG00000003400,MONDO_0008903,lung cancer,0.009226137857177241
ENSG00000003400,EFO_0000571,lung adenocarcinoma,0.009095770868073495
ENSG00000003400,HP_0001762,Talipes equinovarus,0.009054706439775195
ENSG00000003400,MONDO_0043243,leukoplakia,0.008869916512432843
ENSG00000003400,EFO_0000389,cutaneous melanoma,0.008315546730405791
ENSG00000003400,EFO_0000673,prostate adenocarcinoma,0.007870013773636251
ENSG00000003400,EFO_0000565,leukemia,0.007761176948378739
ENSG00000003400,EFO_1000657,rectum cancer,0.0073915970936940375
ENSG00000003400,EFO_1000566,Testicular Germ Cell Tumor,0.0073915970936940375
ENSG00000003400,EFO_0000349,clear cell renal carcinoma,0.0073915970936940375
ENSG00000003400,EFO_0003884,chronic kidney disease,0.0073915970936940375
ENSG00000003400,EFO_0000499,follicular thyroid adenoma,0.0073915970936940375
ENSG00000003400,EFO_1001999,systemic juvenile idiopathic arthritis,0.0073915970936940375
ENSG00000003400,MONDO_0012514,hypomyelinating leukodystrophy 5,0.007391597093694037
ENSG00000003400,Orphanet_85163,Hypomyelination - congenital cataract,0.007391597093694037
ENSG00000003400,EFO_0000178,gastric carcinoma,0.007371064879544886
ENSG00000003400,EFO_0001071,lung carcinoma,0.0072426645589244295
ENSG00000003400,EFO_0000222,acute myeloid leukemia,0.007206807166351686
ENSG00000003400,EFO_0000544,infection,0.006955765464063694
ENSG00000003400,EFO_0000284,benign prostatic hyperplasia,0.006652437384324632
ENSG00000003400,EFO_0000770,malignant pleural mesothelioma,0.006652437384324632
ENSG00000003400,EFO_1001951,colorectal carcinoma,0.005996843786542269
ENSG00000003400,EFO_1000660,acanthosis nigricans,0.005913277674955229
ENSG00000003400,EFO_0000540,immune system disease,0.005913277674955229
ENSG00000003400,MONDO_0015517,common variable immunodeficiency,0.005543697820270528
ENSG00000003400,EFO_0000503,gastric adenocarcinoma,0.0051741179655858255
ENSG00000003400,EFO_0003834,cutaneous lupus erythematosus,0.005149284809409937
ENSG00000003400,EFO_0002609,juvenile idiopathic arthritis,0.004804538110901123
ENSG00000003400,EFO_0005543,glioma,0.004496554898663872
ENSG00000003400,EFO_0003833,brain neoplasm,0.0044349582562164215
ENSG00000003400,EFO_0003095,non-alcoholic fatty liver disease,0.0044349582562164215
ENSG00000003400,EFO_0000702,small cell lung carcinoma,0.0044349582562164215
ENSG00000003400,HP_0006536,Airway obstruction,0.0044349582562164215
ENSG00000003400,EFO_0001065,endometriosis,0.0044349582562164215
ENSG00000003400,EFO_0000729,ulcerative colitis,0.004089446199792012
ENSG00000003400,EFO_0000181,head and neck squamous cell carcinoma,0.00406537840153172
ENSG00000003400,MONDO_0018177,glioblastoma,0.00406537840153172
ENSG00000003400,HP_0007716,Uveal melanoma,0.0036957985468470188
ENSG00000003400,MONDO_0008233,pheochromocytoma,0.0036957985468470188
ENSG00000003400,EFO_1001413,Respiratory Syncytial Virus Infection,0.0036957985468470188
ENSG00000003400,EFO_0000691,sarcoma,0.0036957985468470188
ENSG00000003400,MONDO_0002691,liver cancer,0.0036957985468470188
ENSG00000003400,EFO_1000043,ovarian serous cystadenocarcinoma,0.0036957985468470188
ENSG00000003400,EFO_0000272,astrocytoma,0.0036957985468470188
ENSG00000003400,MONDO_0007473,Duane retraction syndrome,0.0036957985468470188
ENSG00000003400,MONDO_0008876,Bloom syndrome,0.0036957985468470188
ENSG00000003400,MONDO_0040677,invasive carcinoma,0.0036957985468470188
ENSG00000003400,EFO_1001390,Peri-Implantitis,0.0036957985468470188
ENSG00000003400,EFO_0000174,Ewing sarcoma,0.0036957985468470188
ENSG00000003400,HP_0002352,Leukoencephalopathy,0.0036957985468470188
ENSG00000003400,EFO_0001361,pulmonary arterial hypertension,0.0036957985468470188
ENSG00000003400,MONDO_0018088,familial Mediterranean fever,0.0036957985468470188
ENSG00000003400,EFO_1000028,ependymoma,0.0036957985468470188
ENSG00000003400,EFO_1000581,Thymoma,0.0036957985468470188
ENSG00000003400,EFO_0000588,mesothelioma,0.0036957985468470188
ENSG00000003400,EFO_0004193,basal cell carcinoma,0.0036957985468470188
ENSG00000003400,EFO_0005537,triple-negative breast cancer,0.0036957985468470188
ENSG00000003400,EFO_0009260,non-melanoma skin carcinoma,0.0036957985468470188
ENSG00000003400,HP_0001513,Obesity,0.0036957985468470188
ENSG00000003400,EFO_1000453,Paraganglioma,0.0036957985468470188
ENSG00000003400,EFO_1000613,Uterine Carcinosarcoma,0.0036957985468470188
ENSG00000003400,EFO_1001079,oxyphilic adenoma,0.0036957985468470188
ENSG00000003400,HP_0002721,Immunodeficiency,0.003675266332697868
ENSG00000003400,EFO_0000668,preeclampsia,0.0029566388374776143
ENSG00000003400,EFO_0002893,choriocarcinoma,0.0029566388374776143
ENSG00000003400,EFO_1001388,Pelvic Inflammatory Disease,0.0029566388374776143
ENSG00000003400,EFO_1001161,rheumatic heart disease,0.0029566388374776143
ENSG00000003400,EFO_0000495,fetal growth restriction,0.0029566388374776143
ENSG00000003400,EFO_0000339,chronic myelogenous leukemia,0.002771848910135263
ENSG00000003400,EFO_0000621,neuroblastoma,0.002771848910135263
ENSG00000003400,HP_0001744,Splenomegaly,0.002771848910135263
ENSG00000003400,HP_0002960,Autoimmunity,0.002751316695986113
ENSG00000003400,EFO_0007328,influenza,0.0025870589827929123
ENSG00000003400,HP_0001644,Dilated cardiomyopathy,0.0025870589827929123
ENSG00000003400,HP_0001873,Thrombocytopenia,0.0022174791281082107
ENSG00000003400,EFO_1000298,Hydatidiform Mole,0.0022174791281082107
ENSG00000003400,EFO_1000630,marginal zone B-cell lymphoma,0.0022174791281082107
ENSG00000003400,EFO_1001209,temporal arteritis,0.0022174791281082107
ENSG00000003400,HP_0002716,Lymphadenopathy,0.0022174791281082107
ENSG00000003400,MONDO_0004986,urinary bladder carcinoma,0.0022174791281082107
ENSG00000003400,EFO_1000524,Signet Ring Cell Gastric Adenocarcinoma,0.0022174791281082107
ENSG00000003400,MONDO_0007342,clubfoot,0.0022174791281082107
ENSG00000003400,EFO_0000313,carcinoma,0.0022174791281082107
ENSG00000003400,MONDO_0008800,microphthalmia with limb anomalies,0.0022174791281082107
ENSG00000003400,EFO_0000649,periodontitis,0.0022174791281082107
ENSG00000003400,EFO_0000771,bacterial disease,0.0022174791281082107
ENSG00000003400,MONDO_0024880,metastatic malignant neoplasm,0.0022174791281082107
ENSG00000003400,MONDO_0007576,esophageal cancer,0.0022174791281082107
ENSG00000003400,MONDO_0044881,hematopoietic and lymphoid cell neoplasm,0.0022174791281082107
ENSG00000003400,MONDO_0000530,rectum adenoma,0.0022174791281082107
ENSG00000003400,EFO_1001264,"Anemia, Hemolytic, Autoimmune",0.0022174791281082107
ENSG00000003400,EFO_0003047,hepatitis C virus infection,0.0022174791281082107
ENSG00000003400,EFO_0000556,ischemia,0.0022174791281082107
ENSG00000003400,MONDO_0004355,childhood leukemia,0.0022174791281082107
ENSG00000003400,EFO_0000384,Crohn's disease,0.0015901085499584135
ENSG00000003400,MONDO_0008061,nail-patella syndrome,0.0014783194187388072
ENSG00000003400,MONDO_0019956,encephalitis,0.0014783194187388072
ENSG00000003400,HP_0003074,Hyperglycemia,0.0014783194187388072
ENSG00000003400,EFO_0000232,adenoma,0.0014783194187388072
ENSG00000003400,EFO_0000763,viral disease,0.0014783194187388072
ENSG00000003400,HP_0012864,Abnormal sperm morphology,0.0014783194187388072
ENSG00000003400,MONDO_0002367,kidney cancer,0.0014783194187388072
ENSG00000003400,EFO_0003767,inflammatory bowel disease,0.0014783194187388072
ENSG00000003400,MONDO_0005148,type 2 diabetes mellitus,0.0014783194187388072
ENSG00000003400,EFO_0000199,oral squamous cell carcinoma,0.0014783194187388072
ENSG00000003400,EFO_0000217,gastritis,0.0014783194187388072
ENSG00000003400,MONDO_0012382,"hyperinsulinemic hypoglycemia, familial, 4",0.0014783194187388072
ENSG00000003400,EFO_0000478,esophageal adenocarcinoma,0.0014783194187388072
ENSG00000003400,MONDO_0015137,periodic fever syndrome,0.0014783194187388072
ENSG00000003400,MONDO_0003783,lymphopenia,0.0014783194187388072
ENSG00000005844,EFO_0000676,psoriasis,0.5899332760600562
ENSG00000005844,EFO_1000906,dry eye syndrome,0.5856120336878168
ENSG00000005844,EFO_0003966,eye disease,0.37050380432141355
ENSG00000005844,EFO_0000729,ulcerative colitis,0.3499671767064867
ENSG00000005844,EFO_0003767,inflammatory bowel disease,0.2059363738946031
ENSG00000005844,EFO_0000341,chronic obstructive pulmonary disease,0.188728412733081
ENSG00000005844,EFO_0003948,gastroesophageal reflux disease,0.18034144550573653
ENSG00000005844,EFO_0000616,neoplasm,0.11536300666671492
ENSG00000005844,MONDO_0002380,myoepithelial tumor,0.11087395640541053
ENSG00000005844,EFO_0003060,non-small cell lung carcinoma,0.11076029583575459
ENSG00000005844,MONDO_0005147,type 1 diabetes mellitus,0.1021835133512803
ENSG00000005844,EFO_0000756,melanoma,0.09517763359946678
ENSG00000005844,EFO_0000571,lung adenocarcinoma,0.09471713843690585
ENSG00000005844,HP_0002725,Systemic lupus erythematosus,0.09407993828315608
ENSG00000005844,EFO_0000222,acute myeloid leukemia,0.09285750786302692
ENSG00000005844,MONDO_0004992,cancer,0.08595789014608146
ENSG00000005844,EFO_0001066,experimental autoimmune encephalomyelitis,0.0834169180887153
ENSG00000005844,EFO_0000717,systemic scleroderma,0.08073394484557707
ENSG00000005844,Orphanet_1334,Chronic mucocutaneous candidosis,0.08011430851608631
ENSG00000005844,EFO_0007141,allergic conjunctivitis,0.07932107631170413
ENSG00000005844,MONDO_0004975,Alzheimer disease,0.07828506142591084
ENSG00000005844,MONDO_0009973,reticular dysgenesis,0.0770273487950341
ENSG00000005844,MONDO_0001056,gastric cancer,0.07632292073195891
ENSG00000005844,EFO_0000685,rheumatoid arthritis,0.07437794575529624
ENSG00000005844,MONDO_0004670,lupus erythematosus,0.07391597093694036
ENSG00000005844,MONDO_0030798,immunodeficiency 99 with hypogammaglobulinemia and autoimmune cytopenias,0.07307332886825924
ENSG00000005844,MONDO_0011988,neutrophil immunodeficiency syndrome,0.07255141951114252
ENSG00000005844,MONDO_0014081,severe combined immunodeficiency due to CARD11 deficiency,0.07232491528997281
ENSG00000005844,MONDO_0011735,hyper-IgM syndrome type 3,0.07218408955762816
ENSG00000005844,MONDO_0042490,"neutropenia, severe congenital, 1, autosomal dominant",0.06933179481439498
ENSG00000005844,EFO_0000181,head and neck squamous cell carcinoma,0.06915516644217694
ENSG00000005844,MONDO_0007804,Pallister-Hall syndrome,0.06874185297135454
ENSG00000005844,MONDO_0014391,severe combined immunodeficiency due to CTPS1 deficiency,0.06873101812194804
ENSG00000005844,MONDO_0018338,activated PI3K-delta syndrome,0.06832468971037918
ENSG00000005844,MONDO_0014278,immunodeficiency 18,0.06798002569756448
ENSG00000005844,MONDO_0800104,immunodeficiency 105,0.0678659487157518
ENSG00000005844,MONDO_0034054,severe combined immunodeficiency due to CD70 deficiency,0.06774722118743434
ENSG00000005844,MONDO_0010514,combined immunodeficiency due to moesin deficiency,0.06725160433619508
ENSG00000005844,EFO_0001361,pulmonary arterial hypertension,0.0664500472280264
ENSG00000005844,Orphanet_540,Familial hemophagocytic lymphohistiocytosis,0.06638480136163624
ENSG00000005844,MONDO_0014083,"agammaglobulinemia 7, autosomal recessive",0.06594391377669995
ENSG00000005844,MONDO_0008704,short-limb skeletal dysplasia with severe combined immunodeficiency,0.06521688244622845
ENSG00000005844,MONDO_0033551,immunodeficiency 72 with autoinflammation,0.06428774497896524
ENSG00000005844,MONDO_0044721,severe combined immunodeficiency due to LAT deficiency,0.0634445417208738
ENSG00000005844,EFO_0000544,infection,0.06329254821253899
ENSG00000005844,MONDO_0012757,"lung fibrosis-immunodeficiency-46,XX gonadal dysgenesis syndrome",0.06310966130810118
ENSG00000005844,Orphanet_137631,"Lung fibrosis - immunodeficiency - 46,XX gonadal dysgenesis",0.06310966130810118
ENSG00000005844,Orphanet_275517,Autoimmune lymphoproliferative syndrome with recurrent viral infections,0.06260298169987835
ENSG00000005844,MONDO_0011804,autoimmune lymphoproliferative syndrome type 2B,0.06260298169987835
ENSG00000005844,MONDO_0010518,Wiskott-Aldrich syndrome,0.06258712877733379
ENSG00000005844,MONDO_0009306,combined immunodeficiency with skin granulomas,0.06197381922137019
ENSG00000005844,MONDO_0033555,immunodeficiency 73c with defective neutrophil chemotaxis and hypogammaglobulinemia,0.0619637584364371
ENSG00000005844,Orphanet_268114,RAS-associated autoimmune leukoproliferative disease,0.06144880434591218
ENSG00000005844,MONDO_0013767,autoimmune lymphoproliferative syndrome type 4,0.06144880434591218
ENSG00000005844,Orphanet_169142,Recurrent infection due to specific granule deficiency,0.061122810275423295
ENSG00000005844,MONDO_0032803,immunodeficiency 64,0.060749072647373385
ENSG00000005844,MONDO_0011086,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive",0.060460935873332705
ENSG00000005844,MONDO_0010938,T-B+ severe combined immunodeficiency due to JAK3 deficiency,0.06009126157046291
ENSG00000005844,MONDO_0016462,isolated agammaglobulinemia,0.05979334994585032
ENSG00000005844,MONDO_0014118,congenital neutropenia-myelofibrosis-nephromegaly syndrome,0.0595840748165506
ENSG00000005844,Orphanet_369852,Recurrent infections-myelofibrosis-nephromegaly syndrome,0.0595840748165506
ENSG00000005844,MONDO_0010023,combined immunodeficiency due to ZAP70 deficiency,0.05901718038389257
ENSG00000005844,MONDO_0015517,common variable immunodeficiency,0.05880023700919264
ENSG00000005844,MONDO_0008659,transcobalamin I deficiency,0.058111824720314294
ENSG00000005844,Orphanet_859,Transcobalamin deficiency,0.058111824720314294
ENSG00000005844,MONDO_0010455,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",0.05799662667960906
ENSG00000005844,MONDO_0014645,BENTA disease,0.05745673210855716
ENSG00000005844,MONDO_0020592,disorder of pharynx,0.05719175168910413
ENSG00000005844,MONDO_0030302,immunodeficiency 81,0.05718832473909241
ENSG00000005844,MONDO_0030529,"agammaglobulinemia 10, autosomal dominant",0.0567523231716352
ENSG00000005844,MONDO_0014267,severe combined immunodeficiency due to IKK2 deficiency,0.05625978615251832
ENSG00000005844,MONDO_0033554,immunodeficiency 73b with defective neutrophil chemotaxis and lymphopenia,0.056181578948824196
ENSG00000005844,MONDO_0023655,"immunodeficiency 14b, autosomal recessive",0.05602624453590023
ENSG00000005844,MONDO_0005180,Parkinson disease,0.055370133274906426
ENSG00000005844,MONDO_0859526,immunodeficiency 109 with lymphoproliferation,0.05517909359299194
ENSG00000005844,EFO_1000722,Kimura disease,0.05510168714564964
ENSG00000005844,EFO_0005555,gamma chain deficiency,0.05490252890055316
ENSG00000005844,EFO_0001645,coronary artery disease,0.054876863624632434
ENSG00000005844,MONDO_0011225,severe combined immunodeficiency due to DCLRE1C deficiency,0.054729438103125555
ENSG00000005844,MONDO_0015701,T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency,0.05411444695882314
ENSG00000005844,MONDO_0017979,autoimmune lymphoproliferative syndrome,0.054031958788478926
ENSG00000005844,MONDO_0011158,autoimmune lymphoproliferative syndrome type 1,0.054031958788478926
ENSG00000005844,MONDO_0011864,"immunodeficiency, common variable, 1",0.05390753357073507
ENSG00000005844,EFO_0009003,ovarian dysfunction,0.05389519337550886
ENSG00000005844,MONDO_0020840,pulmonary alveolar proteinosis with hypogammaglobulinemia,0.05385178860932014
ENSG00000005844,EFO_0001073,obesity,0.05362276473997805
ENSG00000005844,MONDO_0030448,immunodeficiency 86,0.05338950580775202
ENSG00000005844,MONDO_0957535,immunodeficiency 112,0.05310595593035225
ENSG00000005844,MONDO_0014453,immunodeficiency 36 with lymphoproliferation,0.05291788084874605
ENSG00000005844,MONDO_0012559,primary immunodeficiency syndrome due to p14 deficiency,0.052829181683621704
ENSG00000005844,MONDO_0971015,MHC class II deficiency 4,0.05278544806748403
ENSG00000005844,MONDO_0011888,immunodeficiency 67,0.052685661506719154
ENSG00000005844,Orphanet_70592,Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency,0.052685661506719154
ENSG00000005844,MONDO_0030971,immunodeficiency 78 with autoimmunity and developmental delay,0.05236926008668076
ENSG00000005844,Orphanet_277,Severe combined immunodeficiency due to adenosine deaminase deficiency,0.05205901833088709
ENSG00000005844,Orphanet_2442,X-linked lymphoproliferative disease,0.051917654036470195
ENSG00000005844,MONDO_0958011,immunodeficiency 117,0.051778137641326716
ENSG00000005844,Orphanet_79124,Hepatic veno-occlusive disease - immunodeficiency,0.05107203479673745
ENSG00000005844,MONDO_0009338,hepatic veno-occlusive disease-immunodeficiency syndrome,0.05107203479673745
ENSG00000005844,MONDO_0030717,immunodeficiency 97 with autoinflammation,0.05066056922518849
ENSG00000005844,MONDO_0958030,immunodeficiency 118,0.050326304778840314
ENSG00000005844,MONDO_0957575,"amegakaryocytic thrombocytopenia, congenital, 2",0.04980196336000641
ENSG00000005844,MONDO_0012650,Cernunnos-XLF deficiency,0.049041193495245
ENSG00000005844,MONDO_0014168,severe combined immunodeficiency due to CORO1A deficiency,0.04898329265134441
ENSG00000005844,MONDO_0009413,"immunodeficiency, common variable, 2",0.04847737889470935
ENSG00000005844,MONDO_0014715,primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection,0.04829936459803622
ENSG00000005844,MONDO_0011528,hyper-IgM syndrome type 2,0.0482708248203689
ENSG00000005844,EFO_1000364,Mast Cell Sarcoma,0.04822791249279717
ENSG00000005844,MONDO_0016103,isolated asymptomatic elevation of creatine phosphokinase,0.04800842312354277
ENSG00000005844,MONDO_0032899,"neutropenia, severe congenital, 8, autosomal dominant",0.04799405057363835
ENSG00000005844,EFO_0000339,chronic myelogenous leukemia,0.04758222636329404
ENSG00000005844,MONDO_0011971,hyper-IgM syndrome type 5,0.04754644830518689
ENSG00000005844,Orphanet_169355,Immunodeficiency syndrome with autoimmunity,0.04718426004759588
ENSG00000005844,MONDO_0024777,"immunodeficiency 98 with autoinflammation, X-linked",0.04706414659482336
ENSG00000005844,Orphanet_411,Hyperlipoproteinemia type 1,0.04704197180354226
ENSG00000005844,MONDO_0971151,immunodeficiency 122,0.04703088440790173
ENSG00000005844,MONDO_0859234,"agammaglobulinemia 8b, autosomal recessive",0.046509776812796284
ENSG00000005844,MONDO_0013139,"neutropenia, severe congenital, 2, autosomal dominant",0.04648575412224179
ENSG00000005844,MONDO_0014984,"lung disease, immunodeficiency, and chromosome breakage syndrome;",0.046193786037040885
ENSG00000005844,MONDO_0009451,Nezelof syndrome,0.04599236501623772
ENSG00000005844,Orphanet_83471,Thymic aplasia,0.04599236501623772
ENSG00000005844,EFO_0007160,autoimmune thrombocytopenic purpura,0.04597162747994706
ENSG00000005844,MONDO_0010745,beta-thalassemia-X-linked thrombocytopenia syndrome,0.04595355913149582
ENSG00000005844,Orphanet_231393,Beta-thalassemia - X-linked thrombocytopenia,0.04595355913149582
ENSG00000005844,EFO_0005140,autoimmune disease,0.04562182851775244
ENSG00000005844,MONDO_0030858,immunodeficiency 75,0.045473105320405716
ENSG00000005844,MONDO_0030898,immunodeficiency 76,0.045473105320405716
ENSG00000005844,MONDO_0030801,monosomy 7 myelodysplasia and leukemia syndrome 2,0.04545975938120876
ENSG00000005844,MONDO_0013081,lymphoproliferative syndrome 1,0.04540658094656247
ENSG00000005844,MONDO_0971001,immunodeficiency 121 with autoinflammation,0.04536407926327371
ENSG00000005844,MONDO_0012426,immunodeficiency 25,0.04526593527964079
ENSG00000005844,MONDO_0018178,intestinal lymphangiectasia,0.04434773466289079
ENSG00000005844,MONDO_0007916,primary intestinal lymphangiectasia,0.04434773466289079
ENSG00000005844,MONDO_0011383,autoimmune lymphoproliferative syndrome type 2A,0.04424240440430566
ENSG00000005844,EFO_0001067,parasitic infection,0.04414426042067272
ENSG00000005844,MONDO_0013862,"immunodeficiency, common variable, 7",0.04400772119658087
ENSG00000005844,MONDO_0800129,"autoinflammatory disease, X-linked",0.04366770773027094
ENSG00000005844,MONDO_0008092,hereditary neutrophilia,0.04334062955887497
ENSG00000005844,MONDO_0030333,immunodeficiency 84,0.04310040265332993
ENSG00000005844,EFO_1001451,X-Linked Combined Immunodeficiency Diseases,0.04306344466786145
ENSG00000005844,MONDO_0030690,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 6",0.04297474550273712
ENSG00000005844,Orphanet_169095,Alymphoid cystic thymic dysgenesis,0.0429414833158155
ENSG00000005844,MONDO_0968982,autoinflammation with episodic fever and immune dysregulation,0.04275669338847315
ENSG00000005844,EFO_0000095,chronic lymphocytic leukemia,0.042714984922119614
ENSG00000005844,MONDO_0970994,immunodeficiency 120,0.04254603287130287
ENSG00000005844,MONDO_0011922,nonimmune chronic idiopathic neutropenia of adults,0.042516466482928096
ENSG00000005844,MONDO_0014493,autoimmune lymphoproliferative syndrome due to CTLA4 haploinsufficiency,0.04226700008101592
ENSG00000005844,Orphanet_2585,Ataxia - pancytopenia,0.042246673189008266
ENSG00000005844,MONDO_0008038,ataxia-pancytopenia syndrome,0.042246673189008266
ENSG00000005844,MONDO_0970993,immunodeficiency 119,0.042237433692641144
ENSG00000005844,MONDO_0024781,immunodeficiency 102,0.04215243032606366
ENSG00000005844,Orphanet_101088,X-linked hyper-IgM syndrome,0.042135799232602855
ENSG00000005844,MONDO_0010626,hyper-IgM syndrome type 1,0.042135799232602855
ENSG00000005844,MONDO_0020849,immunodeficiency 57,0.041575885752755525
ENSG00000005844,MONDO_0010294,X-linked severe congenital neutropenia,0.041555558860747875
ENSG00000005844,MONDO_0030693,immunodeficiency 96,0.0413929437246866
ENSG00000005844,MONDO_0011985,hyper-IgM syndrome type 4,0.04126728657409381
ENSG00000005844,EFO_1001798,immunoproliferative small intestinal disease,0.041093584042391995
ENSG00000005844,EFO_0000699,Sjogren syndrome,0.040596184729937
ENSG00000005844,MONDO_0014313,autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,0.04047638568506855
ENSG00000005844,MONDO_0030692,immunodeficiency 95,0.04044681929669377
ENSG00000005844,MONDO_0013730,graft versus host disease,0.04035694097565882
ENSG00000005844,MONDO_0009194,immunodeficiency 32B,0.040350728534475744
ENSG00000005844,EFO_0000479,essential thrombocythemia,0.040308226851187
ENSG00000005844,MONDO_0008554,thrombocythemia 1,0.040308226851187
ENSG00000005844,MONDO_0030428,immunodeficiency 85 and autoimmunity,0.040221375585336096
ENSG00000005844,EFO_0003778,psoriatic arthritis,0.03999148863998284
ENSG00000005844,EFO_0000309,Burkitts lymphoma,0.03956922113342372
ENSG00000005844,EFO_0007352,lymphatic system disease,0.03940528931021076
ENSG00000005844,Orphanet_231154,Combined immunodeficiency T+ B+ due to partial RAG1 deficiency,0.03931590494135857
ENSG00000005844,MONDO_0012359,combined immunodeficiency due to partial RAG1 deficiency,0.03931590494135857
ENSG00000005844,MONDO_0015703,T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta,0.038920454496845946
ENSG00000005844,MONDO_0030483,immunodeficiency 88,0.03852500405233331
ENSG00000005844,EFO_0003812,refractory anemia with ringed sideroblasts,0.038391955304646834
ENSG00000005844,MONDO_0032599,immunodeficiency 15a,0.038029767047055824
ENSG00000005844,MONDO_0014840,"agammaglobulinemia 8, autosomal dominant",0.03763062080399634
ENSG00000005844,MONDO_0032763,immunodeficiency 62,0.03751974684759093
ENSG00000005844,MONDO_0013283,"immunodeficiency, common variable, 3",0.03746061407084138
ENSG00000005844,MONDO_0012839,pyogenic bacterial infections due to MyD88 deficiency,0.03732017372606119
ENSG00000005844,MONDO_0007883,"periodic fever, immunodeficiency, and thrombocytopenia syndrome",0.037275824143499024
